"ID","ESTADO_PROC","CANT_PROD","CANT_A_PROD","PLACA","PLACAS_USADAS","PLACAS_BUENAS","PLACAS_MALAS","TIEMPO_TOTAL","NUMERO_PERSONAS","STOCK","USER","STOCK_CANT","despunte"
11215,PENDIENTE,0,4,,,,,,0,,,0,0
11226,PENDIENTE,0,4,,,,,,0,,,0,0
11237,PENDIENTE,0,4,,,,,,0,,,0,0
11248,PENDIENTE,0,4,,,,,,0,,,0,0
11259,PENDIENTE,0,4,,,,,,0,,,0,0
11975,PENDIENTE,0,30,,,,,,0,,,0,0
11976,PENDIENTE,0,30,,,,,,0,,,0,0
11977,PENDIENTE,0,30,,,,,,0,,,0,0
12275,PENDIENTE,0,40,,,,,,0,,,0,0
12401,PENDIENTE,0,40,,,,,,0,,,0,0
13027,PENDIENTE,0,40,,,,,,0,,,0,0
13028,PENDIENTE,0,40,,,,,,0,,,0,0
13029,PENDIENTE,0,40,,,,,,0,,,0,0
13313,PENDIENTE,0,5000,,,,,,0,,,0,0
13316,PENDIENTE,0,5000,,,,,,0,,,0,0
13319,PENDIENTE,0,5000,,,,,,0,,,0,0
13325,PENDIENTE,0,5000,,,,,,0,,,0,0
13361,PENDIENTE,0,5000,,,,,,0,,,0,0
13397,PENDIENTE,0,5000,,,,,,0,,,0,0
13587,PENDIENTE,0,460,,,,,,0,,,0,0
13664,PENDIENTE,0,460,,,,,,0,,,0,0
13895,PENDIENTE,0,400,,,,,,0,,,0,0
13972,PENDIENTE,0,400,,,,,,0,,,0,0
14076,PENDIENTE,0,1760,,,,,,0,,,0,0
14080,PENDIENTE,0,1760,,,,,,0,,,0,0
14110,PENDIENTE,0,1760,,,,,,0,,,0,0
14207,PENDIENTE,0,5000,,,,,,0,,,0,0
14230,PENDIENTE,0,5000,,,,,,0,,,0,0
14253,PENDIENTE,0,5000,,,,,,0,,,0,0
14456,PENDIENTE,0,132,,,,,,0,,,0,0
14457,PENDIENTE,0,132,,,,,,0,,,0,0
14458,PENDIENTE,0,132,,,,,,0,,,0,0
14459,PENDIENTE,0,132,,,,,,0,,,0,0
14460,PENDIENTE,0,132,,,,,,0,,,0,0
14462,PENDIENTE,0,66,,,,,,0,,,0,0
14463,PENDIENTE,0,66,,,,,,0,,,0,0
14464,PENDIENTE,0,66,,,,,,0,,,0,0
14465,PENDIENTE,0,132,,,,,,0,,,0,0
14466,PENDIENTE,0,132,,,,,,0,,,0,0
14467,PENDIENTE,0,132,,,,,,0,,,0,0
14468,PENDIENTE,0,66,,,,,,0,,,0,0
14469,PENDIENTE,0,66,,,,,,0,,,0,0
14470,PENDIENTE,0,66,,,,,,0,,,0,0
14471,PENDIENTE,0,66,,,,,,0,,,0,0
14472,PENDIENTE,0,66,,,,,,0,,,0,0
14473,PENDIENTE,0,66,,,,,,0,,,0,0
14474,PENDIENTE,0,132,,,,,,0,,,0,0
14475,PENDIENTE,0,132,,,,,,0,,,0,0
14476,LISTO,50,0,"[""PLACA 1700*1570 12C""]",[3],[3],[0],,2,,Carlos Muller,0,0
14477,PENDIENTE,0,50,,,,,,0,,,0,0
14478,PENDIENTE,0,25,,,,,,0,,,0,0
14479,LISTO,25,0,"[""PLACA 1700*1570 12C""]",[4],[4],[0],,2,,Carlos Muller,0,0
14480,PENDIENTE,0,25,,,,,,0,,,0,0
14481,PENDIENTE,0,50,,,,,,0,,,0,0
14482,LISTO,50,0,"[""PLACA 1700*1570 12C""]",[122],[120],[2],,2,,Carlos Muller,0,0
14483,PENDIENTE,0,50,,,,,,0,,,0,0
14484,PENDIENTE,0,50,,,,,,0,,,0,0
14485,LISTO,50,0,"[""PLACA 2800*1570 12C""]",[123],[120],[3],,2,,Carlos Muller,0,0
14486,PENDIENTE,0,50,,,,,,0,,,0,0
14487,PENDIENTE,0,25,,,,,,0,,,0,0
14488,LISTO,25,0,"[""PLACA 2500*1730 C20""]",[20],[20],[0],,2,,Carlos Muller,0,0
14489,PENDIENTE,0,25,,,,,,0,,,0,0
14490,LISTO,50,0,[],[],[],[],,2,,Carlos Muller,0,0
14491,PENDIENTE,0,50,,,,,,0,,,0,0
14504,PENDIENTE,0,3000,,,,,,0,,,0,0
14514,PENDIENTE,0,3000,,,,,,0,,,0,0
14524,PENDIENTE,0,3000,,,,,,0,,,0,0
14992,PENDIENTE,0,60,,,,,,0,,,0,0
14993,PENDIENTE,0,60,,,,,,0,,,0,0
14994,PENDIENTE,0,120,,,,,,0,,,0,0
14995,PENDIENTE,0,60,,,,,,0,,,0,0
15279,PENDIENTE,0,60,,,,,,0,,,0,0
15563,PENDIENTE,0,600,,,,,,0,,,0,0
15644,PENDIENTE,0,600,,,,,,0,,,0,0
15807,PENDIENTE,0,600,,,,,,0,,,0,0
15970,PENDIENTE,0,600,,,,,,0,,,0,0
16496,PENDIENTE,0,600,,,,,,0,,,0,0
17022,PENDIENTE,0,600,,,,,,0,,,0,0
17548,PENDIENTE,0,20,,,,,,0,,,0,0
17555,PENDIENTE,0,20,,,,,,0,,,0,0
17562,PENDIENTE,0,20,,,,,,0,,,0,0
17569,PENDIENTE,0,20,,,,,,0,,,0,0
17576,PENDIENTE,0,20,,,,,,0,,,0,0
17583,PENDIENTE,0,20,,,,,,0,,,0,0
17590,PENDIENTE,0,200,,,,,,0,,,0,0
17593,PENDIENTE,0,200,,,,,,0,,,0,0
17596,PENDIENTE,0,200,,,,,,0,,,0,0
17599,PENDIENTE,0,200,,,,,,0,,,0,0
17614,PENDIENTE,0,100,,,,,,0,,,0,0
17616,PENDIENTE,0,100,,,,,,0,,,0,0
17618,PENDIENTE,0,100,,,,,,0,,,0,0
17620,PENDIENTE,0,100,,,,,,0,,,0,0
17630,PENDIENTE,0,400,,,,,,0,,,0,0
17632,PENDIENTE,0,1500,,,,,,0,,,0,0
17644,PENDIENTE,0,1500,,,,,,0,,,0,0
17708,PENDIENTE,0,1500,,,,,,0,,,0,0
17836,PENDIENTE,0,4000,,,,,,0,,,0,0
17840,PENDIENTE,0,4000,,,,,,0,,,0,0
17870,PENDIENTE,0,4000,,,,,,0,,,0,0
17930,PENDIENTE,0,12,,,,,,0,,,0,0
18091,PENDIENTE,0,12,,,,,,0,,,0,0
18539,PENDIENTE,0,12,,,,,,0,,,0,0
18700,PENDIENTE,0,12,,,,,,0,,,0,0
18861,PENDIENTE,0,12,,,,,,0,,,0,0
19183,PENDIENTE,0,12,,,,,,0,,,0,0
19184,PENDIENTE,0,12,,,,,,0,,,0,0
19185,PENDIENTE,0,12,,,,,,0,,,0,0
19186,PENDIENTE,0,24,,,,,,0,,,0,0
19187,PENDIENTE,0,12,,,,,,0,,,0,0
19471,PENDIENTE,0,12,,,,,,0,,,0,0
19755,PENDIENTE,0,12,,,,,,0,,,0,0
20039,PENDIENTE,0,3000,,,,,,0,,,0,0
20124,PENDIENTE,0,3000,,,,,,0,,,0,0
20209,PENDIENTE,0,3000,,,,,,0,,,0,0
20294,PENDIENTE,0,600,,,,,,0,,,0,0
20342,PENDIENTE,0,600,,,,,,0,,,0,0
20390,PENDIENTE,0,600,,,,,,0,,,0,0
20438,PENDIENTE,0,3000,,,,,,0,,,0,0
20523,PENDIENTE,0,3000,,,,,,0,,,0,0
20608,PENDIENTE,0,3000,,,,,,0,,,0,0
26810,PENDIENTE,0,4000,,,,,,0,,,0,0
26973,PENDIENTE,0,4000,,,,,,0,,,0,0
27136,PENDIENTE,0,4000,,,,,,0,,,0,0
27299,PENDIENTE,0,2000,,,,,,0,,,0,0
27410,PENDIENTE,0,2000,,,,,,0,,,0,0
27521,PENDIENTE,0,2000,,,,,,0,,,0,0
27632,PENDIENTE,0,4000,,,,,,0,,,0,0
27795,PENDIENTE,0,4000,,,,,,0,,,0,0
27958,PENDIENTE,0,4000,,,,,,0,,,0,0
28121,PENDIENTE,0,2000,,,,,,0,,,0,0
28232,PENDIENTE,0,2000,,,,,,0,,,0,0
28343,PENDIENTE,0,2000,,,,,,0,,,0,0
28454,PENDIENTE,0,2,,,,,,0,,,0,0
28471,PENDIENTE,0,2,,,,,,0,,,0,0
28488,PENDIENTE,0,2,,,,,,0,,,0,0
28505,PENDIENTE,0,2,,,,,,0,,,0,0
28539,PENDIENTE,0,2,,,,,,0,,,0,0
28556,PENDIENTE,0,2,,,,,,0,,,0,0
28590,PENDIENTE,0,2,,,,,,0,,,0,0
28624,PENDIENTE,0,2,,,,,,0,,,0,0
28760,PENDIENTE,0,2,,,,,,0,,,0,0
28794,PENDIENTE,0,2,,,,,,0,,,0,0
28862,PENDIENTE,0,2,,,,,,0,,,0,0
28898,PENDIENTE,0,2,,,,,,0,,,0,0
28934,PENDIENTE,0,2,,,,,,0,,,0,0
29006,PENDIENTE,0,4,,,,,,0,,,0,0
29045,PENDIENTE,0,4,,,,,,0,,,0,0
29084,PENDIENTE,0,4,,,,,,0,,,0,0
29123,PENDIENTE,0,500,,,,,,0,,,0,0
29141,PENDIENTE,0,500,,,,,,0,,,0,0
29159,PENDIENTE,0,500,,,,,,0,,,0,0
29177,PENDIENTE,0,500,,,,,,0,,,0,0
29200,PENDIENTE,0,500,,,,,,0,,,0,0
29223,PENDIENTE,0,500,,,,,,0,,,0,0
29246,PENDIENTE,0,500,,,,,,0,,,0,0
29269,PENDIENTE,0,500,,,,,,0,,,0,0
29292,PENDIENTE,0,500,,,,,,0,,,0,0
29315,PENDIENTE,0,300,,,,,,0,,,0,0
29338,PENDIENTE,0,300,,,,,,0,,,0,0
29361,PENDIENTE,0,300,,,,,,0,,,0,0
29384,PENDIENTE,0,300,,,,,,0,,,0,0
29407,PENDIENTE,0,300,,,,,,0,,,0,0
29430,PENDIENTE,0,300,,,,,,0,,,0,0
29453,PENDIENTE,0,500,,,,,,0,,,0,0
29455,PENDIENTE,0,500,,,,,,0,,,0,0
29475,PENDIENTE,0,500,,,,,,0,,,0,0
29515,PENDIENTE,0,500,,,,,,0,,,0,0
29617,PENDIENTE,0,500,,,,,,0,,,0,0
29719,PENDIENTE,0,500,,,,,,0,,,0,0
29821,PENDIENTE,0,2500,,,,,,0,,,0,0
29825,PENDIENTE,0,2500,,,,,,0,,,0,0
29856,PENDIENTE,0,2500,,,,,,0,,,0,0
29918,PENDIENTE,0,2500,,,,,,0,,,0,0
29941,PENDIENTE,0,2500,,,,,,0,,,0,0
29964,PENDIENTE,0,2500,,,,,,0,,,0,0
29987,LISTO,150,0,"[""PLACA 1100*780 09B""]",[176],[176],[0],,2,,marco ordenes,0,0
30039,PENDIENTE,0,150,,,,,,0,,,0,0
30091,PENDIENTE,0,150,,,,,,0,,,0,0
30143,PENDIENTE,0,500,,,,,,0,,,0,0
30146,LISTO,500,0,[],[],[],[],,2,,Carlos Muller,0,0
30149,PENDIENTE,0,500,,,,,,0,,,0,0
30155,PENDIENTE,0,500,,,,,,0,,,0,0
30159,LISTO,500,0,[],[],[],[],,2,,Carlos Muller,0,0
30163,PENDIENTE,0,500,,,,,,0,,,0,0
30703,PENDIENTE,0,10,,,,,,0,,,0,0
30704,PENDIENTE,0,10,,,,,,0,,,0,0
30705,PENDIENTE,0,10,,,,,,0,,,0,0
30706,PENDIENTE,0,10,,,,,,0,,,0,0
30707,PENDIENTE,0,20,,,,,,0,,,0,0
30708,PENDIENTE,0,20,,,,,,0,,,0,0
30709,PENDIENTE,0,20,,,,,,0,,,0,0
30710,PENDIENTE,0,20,,,,,,0,,,0,0
30711,PENDIENTE,0,10,,,,,,0,,,0,0
30712,PENDIENTE,0,10,,,,,,0,,,0,0
30713,PENDIENTE,0,10,,,,,,0,,,0,0
30714,PENDIENTE,0,10,,,,,,0,,,0,0
30715,PENDIENTE,0,10,,,,,,0,,,0,0
30716,PENDIENTE,0,10,,,,,,0,,,0,0
30717,PENDIENTE,0,10,,,,,,0,,,0,0
30718,PENDIENTE,0,10,,,,,,0,,,0,0
30719,PENDIENTE,0,10,,,,,,0,,,0,0
30720,PENDIENTE,0,10,,,,,,0,,,0,0
30721,PENDIENTE,0,20,,,,,,0,,,0,0
30722,PENDIENTE,0,20,,,,,,0,,,0,0
30723,PENDIENTE,0,20,,,,,,0,,,0,0
30724,PENDIENTE,0,20,,,,,,0,,,0,0
30725,PENDIENTE,0,10,,,,,,0,,,0,0
30726,PENDIENTE,0,10,,,,,,0,,,0,0
30727,PENDIENTE,0,10,,,,,,0,,,0,0
30728,PENDIENTE,0,10,,,,,,0,,,0,0
30729,PENDIENTE,0,10,,,,,,0,,,0,0
30730,PENDIENTE,0,10,,,,,,0,,,0,0
30732,PENDIENTE,0,2,,,,,,0,,,0,0
30733,PENDIENTE,0,60,,,,,,0,,,0,0
30734,PENDIENTE,0,60,,,,,,0,,,0,0
30735,PENDIENTE,0,60,,,,,,0,,,0,0
30736,PENDIENTE,0,60,,,,,,0,,,0,0
30737,PENDIENTE,0,1000,,,,,,0,,,0,0
30738,PENDIENTE,0,300,,,,,,0,,,0,0
30739,PENDIENTE,0,20,,,,,,0,,,0,0
30740,PENDIENTE,0,20,,,,,,0,,,0,0
30741,PENDIENTE,0,4000,,,,,,0,,,0,0
30742,PENDIENTE,0,3000,,,,,,0,,,0,0
30743,PENDIENTE,0,4000,,,,,,0,,,0,0
30744,PENDIENTE,0,2,,,,,,0,,,0,0
30745,PENDIENTE,0,2,,,,,,0,,,0,0
30746,PENDIENTE,0,2,,,,,,0,,,0,0
30747,PENDIENTE,0,2,,,,,,0,,,0,0
30748,PENDIENTE,0,2,,,,,,0,,,0,0
30749,PENDIENTE,0,2,,,,,,0,,,0,0
30750,PENDIENTE,0,500,,,,,,0,,,0,0
30751,PENDIENTE,0,2500,,,,,,0,,,0,0
30752,PENDIENTE,0,500,,,,,,0,,,0,0
30753,PENDIENTE,0,500,,,,,,0,,,0,0
30754,PENDIENTE,0,100,,,,,,0,,,0,0
30755,PENDIENTE,0,100,,,,,,0,,,0,0
30756,PENDIENTE,0,100,,,,,,0,,,0,0
30757,PENDIENTE,0,100,,,,,,0,,,0,0
30758,PENDIENTE,0,100,,,,,,0,,,0,0
30759,PENDIENTE,0,100,,,,,,0,,,0,0
30760,PENDIENTE,0,100,,,,,,0,,,0,0
30761,PENDIENTE,0,100,,,,,,0,,,0,0
30762,PENDIENTE,0,100,,,,,,0,,,0,0
30763,PENDIENTE,0,100,,,,,,0,,,0,0
30764,PENDIENTE,0,100,,,,,,0,,,0,0
30765,PENDIENTE,0,100,,,,,,0,,,0,0
30766,PENDIENTE,0,100,,,,,,0,,,0,0
30767,PENDIENTE,0,100,,,,,,0,,,0,0
30768,PENDIENTE,0,100,,,,,,0,,,0,0
30769,PENDIENTE,0,100,,,,,,0,,,0,0
30770,PENDIENTE,0,100,,,,,,0,,,0,0
30771,PENDIENTE,0,100,,,,,,0,,,0,0
30772,PENDIENTE,0,100,,,,,,0,,,0,0
30773,PENDIENTE,0,100,,,,,,0,,,0,0
30774,PENDIENTE,0,100,,,,,,0,,,0,0
30775,PENDIENTE,0,100,,,,,,0,,,0,0
30776,PENDIENTE,0,100,,,,,,0,,,0,0
30777,PENDIENTE,0,100,,,,,,0,,,0,0
30778,PENDIENTE,0,2000,,,,,,0,,,0,0
30779,PENDIENTE,0,2000,,,,,,0,,,0,0
30780,PENDIENTE,0,2000,,,,,,0,,,0,0
30781,PENDIENTE,0,2000,,,,,,0,,,0,0
30782,PENDIENTE,0,2000,,,,,,0,,,0,0
30783,PENDIENTE,0,2000,,,,,,0,,,0,0
30784,PENDIENTE,0,3000,,,,,,0,,,0,0
30785,PENDIENTE,0,3000,,,,,,0,,,0,0
30786,PENDIENTE,0,3000,,,,,,0,,,0,0
30787,PENDIENTE,0,3000,,,,,,0,,,0,0
30788,PENDIENTE,0,50,,,,,,0,,,0,0
30789,PENDIENTE,0,50,,,,,,0,,,0,0
30790,PENDIENTE,0,50,,,,,,0,,,0,0
30791,PENDIENTE,0,50,,,,,,0,,,0,0
30792,PENDIENTE,0,50,,,,,,0,,,0,0
30793,PENDIENTE,0,50,,,,,,0,,,0,0
30794,PENDIENTE,0,100,,,,,,0,,,0,0
30795,PENDIENTE,0,100,,,,,,0,,,0,0
30796,PENDIENTE,0,100,,,,,,0,,,0,0
30797,PENDIENTE,0,100,,,,,,0,,,0,0
30798,PENDIENTE,0,100,,,,,,0,,,0,0
30799,PENDIENTE,0,100,,,,,,0,,,0,0
30800,PENDIENTE,0,500,,,,,,0,,,0,0
30801,PENDIENTE,0,500,,,,,,0,,,0,0
30802,PENDIENTE,0,500,,,,,,0,,,0,0
30803,PENDIENTE,0,500,,,,,,0,,,0,0
30804,PENDIENTE,0,500,,,,,,0,,,0,0
30805,PENDIENTE,0,500,,,,,,0,,,0,0
30806,PENDIENTE,0,20,,,,,,0,,,0,0
30807,PENDIENTE,0,20,,,,,,0,,,0,0
30808,PENDIENTE,0,20,,,,,,0,,,0,0
30809,PENDIENTE,0,20,,,,,,0,,,0,0
30810,PENDIENTE,0,20,,,,,,0,,,0,0
30811,PENDIENTE,0,20,,,,,,0,,,0,0
30812,PENDIENTE,0,20,,,,,,0,,,0,0
30813,PENDIENTE,0,20,,,,,,0,,,0,0
30814,PENDIENTE,0,20,,,,,,0,,,0,0
30815,PENDIENTE,0,20,,,,,,0,,,0,0
30816,PENDIENTE,0,100,,,,,,0,,,0,0
30817,PENDIENTE,0,100,,,,,,0,,,0,0
30818,PENDIENTE,0,100,,,,,,0,,,0,0
30819,PENDIENTE,0,100,,,,,,0,,,0,0
30820,PENDIENTE,0,100,,,,,,0,,,0,0
30821,PENDIENTE,0,100,,,,,,0,,,0,0
30822,PENDIENTE,0,40,,,,,,0,,,0,0
30823,PENDIENTE,0,40,,,,,,0,,,0,0
30824,PENDIENTE,0,40,,,,,,0,,,0,0
30825,PENDIENTE,0,40,,,,,,0,,,0,0
30826,PENDIENTE,0,45,,,,,,0,,,0,0
30827,PENDIENTE,0,45,,,,,,0,,,0,0
30828,PENDIENTE,0,45,,,,,,0,,,0,0
30829,PENDIENTE,0,45,,,,,,0,,,0,0
30830,PENDIENTE,0,45,,,,,,0,,,0,0
30831,PENDIENTE,0,45,,,,,,0,,,0,0
30832,PENDIENTE,0,45,,,,,,0,,,0,0
30833,PENDIENTE,0,55,,,,,,0,,,0,0
30834,PENDIENTE,0,55,,,,,,0,,,0,0
30835,PENDIENTE,0,17000,,,,,,0,,,0,0
30836,PENDIENTE,0,17000,,,,,,0,,,0,0
30837,PENDIENTE,0,17000,,,,,,0,,,0,0
30838,PENDIENTE,0,8000,,,,,,0,,,0,0
30839,PENDIENTE,0,8000,,,,,,0,,,0,0
30840,PENDIENTE,0,8000,,,,,,0,,,0,0
30841,PENDIENTE,0,300,,,,,,0,,,0,0
30842,PENDIENTE,0,300,,,,,,0,,,0,0
30843,PENDIENTE,0,300,,,,,,0,,,0,0
30844,PENDIENTE,0,300,,,,,,0,,,0,0
30845,PENDIENTE,0,300,,,,,,0,,,0,0
30846,PENDIENTE,0,300,,,,,,0,,,0,0
30847,PENDIENTE,0,300,,,,,,0,,,0,0
30848,PENDIENTE,0,600,,,,,,0,,,0,0
30849,LISTO,600,0,[],[],[],[],,2,,Carlos Muller,0,0
30850,PENDIENTE,0,600,,,,,,0,,,0,0
30851,PENDIENTE,0,25,,,,,,0,,,0,0
30852,PENDIENTE,0,25,,,,,,0,,,0,0
30853,PENDIENTE,0,25,,,,,,0,,,0,0
30854,PENDIENTE,0,25,,,,,,0,,,0,0
30855,PENDIENTE,0,25,,,,,,0,,,0,0
30856,PENDIENTE,0,25,,,,,,0,,,0,0
30857,PENDIENTE,0,25,,,,,,0,,,0,0
30858,PENDIENTE,0,25,,,,,,0,,,0,0
30859,PENDIENTE,0,25,,,,,,0,,,0,0
30860,PENDIENTE,0,25,,,,,,0,,,0,0
30861,PENDIENTE,0,25,,,,,,0,,,0,0
30862,PENDIENTE,0,25,,,,,,0,,,0,0
30863,PENDIENTE,0,25,,,,,,0,,,0,0
30864,PENDIENTE,0,25,,,,,,0,,,0,0
30865,PENDIENTE,0,25,,,,,,0,,,0,0
30866,PENDIENTE,0,25,,,,,,0,,,0,0
30867,PENDIENTE,0,25,,,,,,0,,,0,0
30868,PENDIENTE,0,25,,,,,,0,,,0,0
30869,PENDIENTE,0,25,,,,,,0,,,0,0
30870,PENDIENTE,0,25,,,,,,0,,,0,0
30871,PENDIENTE,0,25,,,,,,0,,,0,0
30872,PENDIENTE,0,25,,,,,,0,,,0,0
30873,PENDIENTE,0,50,,,,,,0,,,0,0
30874,PENDIENTE,0,50,,,,,,0,,,0,0
30875,PENDIENTE,0,50,,,,,,0,,,0,0
30876,PENDIENTE,0,50,,,,,,0,,,0,0
30877,PENDIENTE,0,50,,,,,,0,,,0,0
30878,PENDIENTE,0,50,,,,,,0,,,0,0
30879,PENDIENTE,0,50,,,,,,0,,,0,0
30880,PENDIENTE,0,50,,,,,,0,,,0,0
30881,PENDIENTE,0,50,,,,,,0,,,0,0
30882,PENDIENTE,0,50,,,,,,0,,,0,0
30883,PENDIENTE,0,50,,,,,,0,,,0,0
30884,PENDIENTE,0,150,,,,,,0,,,0,0
30885,PENDIENTE,0,150,,,,,,0,,,0,0
30886,PENDIENTE,0,150,,,,,,0,,,0,0
30887,PENDIENTE,0,150,,,,,,0,,,0,0
30888,PENDIENTE,0,150,,,,,,0,,,0,0
30889,PENDIENTE,0,150,,,,,,0,,,0,0
30890,PENDIENTE,0,1000,,,,,,0,,,0,0
30891,PENDIENTE,0,1000,,,,,,0,,,0,0
30892,PENDIENTE,0,1000,,,,,,0,,,0,0
30893,PENDIENTE,0,100,,,,,,0,,,0,0
30894,PENDIENTE,0,100,,,,,,0,,,0,0
30895,PENDIENTE,0,100,,,,,,0,,,0,0
30896,PENDIENTE,0,100,,,,,,0,,,0,0
30897,PENDIENTE,0,100,,,,,,0,,,0,0
30898,PENDIENTE,0,16,,,,,,0,,,0,0
30899,PENDIENTE,0,16,,,,,,0,,,0,0
30900,PENDIENTE,0,16,,,,,,0,,,0,0
30901,PENDIENTE,0,16,,,,,,0,,,0,0
30902,PENDIENTE,0,16,,,,,,0,,,0,0
30903,PENDIENTE,0,16,,,,,,0,,,0,0
30904,PENDIENTE,0,16,,,,,,0,,,0,0
30905,PENDIENTE,0,16,,,,,,0,,,0,0
30906,PENDIENTE,0,16,,,,,,0,,,0,0
30907,PENDIENTE,0,16,,,,,,0,,,0,0
30908,PENDIENTE,0,16,,,,,,0,,,0,0
30909,PENDIENTE,0,16,,,,,,0,,,0,0
30910,PENDIENTE,0,16,,,,,,0,,,0,0
30911,PENDIENTE,0,16,,,,,,0,,,0,0
30912,PENDIENTE,0,16,,,,,,0,,,0,0
30913,PENDIENTE,0,16,,,,,,0,,,0,0
30914,PENDIENTE,0,16,,,,,,0,,,0,0
30915,PENDIENTE,0,16,,,,,,0,,,0,0
30916,PENDIENTE,0,16,,,,,,0,,,0,0
30917,PENDIENTE,0,16,,,,,,0,,,0,0
30918,PENDIENTE,0,16,,,,,,0,,,0,0
30919,PENDIENTE,0,16,,,,,,0,,,0,0
30920,PENDIENTE,0,16,,,,,,0,,,0,0
30921,PENDIENTE,0,16,,,,,,0,,,0,0
30922,PENDIENTE,0,16,,,,,,0,,,0,0
30923,PENDIENTE,0,16,,,,,,0,,,0,0
30924,PENDIENTE,0,32,,,,,,0,,,0,0
30925,PENDIENTE,0,32,,,,,,0,,,0,0
30926,PENDIENTE,0,32,,,,,,0,,,0,0
30927,PENDIENTE,0,32,,,,,,0,,,0,0
30928,PENDIENTE,0,16,,,,,,0,,,0,0
30929,PENDIENTE,0,16,,,,,,0,,,0,0
30930,PENDIENTE,0,16,,,,,,0,,,0,0
30931,PENDIENTE,0,16,,,,,,0,,,0,0
30932,PENDIENTE,0,16,,,,,,0,,,0,0
30933,PENDIENTE,0,16,,,,,,0,,,0,0
30934,PENDIENTE,0,16,,,,,,0,,,0,0
30935,PENDIENTE,0,16,,,,,,0,,,0,0
30936,PENDIENTE,0,16,,,,,,0,,,0,0
30937,PENDIENTE,0,400,,,,,,0,,,0,0
30938,PENDIENTE,0,400,,,,,,0,,,0,0
30939,PENDIENTE,0,400,,,,,,0,,,0,0
30940,PENDIENTE,0,3500,,,,,,0,,,0,0
30941,LISTO,3500,0,"[""PLACA 1100*780 09B""]",[4667],[4655],[12],,2,,Carlos Muller,0,0
30942,PENDIENTE,0,3500,,,,,,0,,,0,0
30943,PENDIENTE,0,3500,,,,,,0,,,0,0
30944,PENDIENTE,0,3500,,,,,,0,,,0,0
30945,PENDIENTE,0,3500,,,,,,0,,,0,0
30946,PENDIENTE,0,5000,,,,,,0,,,0,0
30947,PENDIENTE,0,5000,,,,,,0,,,0,0
30948,PENDIENTE,0,5000,,,,,,0,,,0,0
30949,PENDIENTE,0,400,,,,,,0,,,0,0
30950,PENDIENTE,0,400,,,,,,0,,,0,0
30951,PENDIENTE,0,400,,,,,,0,,,0,0
30952,PENDIENTE,0,1000,,,,,,0,,,0,0
30953,PENDIENTE,0,1000,,,,,,0,,,0,0
30954,PENDIENTE,0,1000,,,,,,0,,,0,0
30955,PENDIENTE,0,500,,,,,,0,,,0,0
30956,PENDIENTE,0,500,,,,,,0,,,0,0
30957,PENDIENTE,0,500,,,,,,0,,,0,0
30958,PENDIENTE,0,3000,,,,,,0,,,0,0
30959,PENDIENTE,0,3000,,,,,,0,,,0,0
30960,PENDIENTE,0,3000,,,,,,0,,,0,0
30961,PENDIENTE,0,3000,,,,,,0,,,0,0
30962,PENDIENTE,0,60,,,,,,0,,,0,0
30963,PENDIENTE,0,60,,,,,,0,,,0,0
30964,PENDIENTE,0,60,,,,,,0,,,0,0
30965,PENDIENTE,0,60,,,,,,0,,,0,0
30966,PENDIENTE,0,60,,,,,,0,,,0,0
30967,PENDIENTE,0,60,,,,,,0,,,0,0
30968,PENDIENTE,0,60,,,,,,0,,,0,0
30969,PENDIENTE,0,60,,,,,,0,,,0,0
30970,PENDIENTE,0,60,,,,,,0,,,0,0
30971,PENDIENTE,0,60,,,,,,0,,,0,0
30972,PENDIENTE,0,60,,,,,,0,,,0,0
30973,PENDIENTE,0,220,,,,,,0,,,0,0
30974,PENDIENTE,0,220,,,,,,0,,,0,0
30975,PENDIENTE,0,220,,,,,,0,,,0,0
30976,PENDIENTE,0,220,,,,,,0,,,0,0
30977,PENDIENTE,0,220,,,,,,0,,,0,0
30978,PENDIENTE,0,220,,,,,,0,,,0,0
30979,PENDIENTE,0,440,,,,,,0,,,0,0
30980,LISTO,440,0,[],[],[],[],,2,,Carlos Muller,0,0
30981,PENDIENTE,0,440,,,,,,0,,,0,0
30982,PENDIENTE,0,300,,,,,,0,,,0,0
30983,PENDIENTE,0,300,,,,,,0,,,0,0
30984,PENDIENTE,0,300,,,,,,0,,,0,0
30985,PENDIENTE,0,200,,,,,,0,,,0,0
30986,PENDIENTE,0,200,,,,,,0,,,0,0
30987,PENDIENTE,0,200,,,,,,0,,,0,0
30988,PENDIENTE,0,500,,,,,,0,,,0,0
30989,PENDIENTE,0,500,,,,,,0,,,0,0
30990,PENDIENTE,0,500,,,,,,0,,,0,0
30991,PENDIENTE,0,500,,,,,,0,,,0,0
30992,PENDIENTE,0,500,,,,,,0,,,0,0
30993,PENDIENTE,0,1000,,,,,,0,,,0,0
30994,PENDIENTE,0,1000,,,,,,0,,,0,0
30995,PENDIENTE,0,1000,,,,,,0,,,0,0
30996,PENDIENTE,0,50,,,,,,0,,,0,0
30997,PENDIENTE,0,50,,,,,,0,,,0,0
30998,PENDIENTE,0,50,,,,,,0,,,0,0
30999,PENDIENTE,0,50,,,,,,0,,,0,0
31000,PENDIENTE,0,500,,,,,,0,,,0,0
31001,PENDIENTE,0,500,,,,,,0,,,0,0
31002,PENDIENTE,0,500,,,,,,0,,,0,0
31003,PENDIENTE,0,500,,,,,,0,,,0,0
